day,hour_ist,prev_scn,f1,f5,f10,f20,bucket
2017-06-05,10,ALL-ALIGN BULL,-0.39224400781388,-0.606712075327398,-0.1813934739692713,-0.638753087823396,BULL-LEAN
2017-06-13,11,ALL-ALIGN BULL,0.11710333198013956,0.4850680240243932,-1.2038222527558262,2.1776015155773543,BULL-LEAN
2017-06-16,11,ALL-ALIGN BULL,0.7248606338097874,-0.1366284072360724,0.2810790515276995,3.419882040665212,BULL-LEAN
2017-06-19,9,ALL-ALIGN BULL,-0.04193610180635021,-1.5133237725924231,-0.4581907419583642,1.7561389793477655,BULL-LEAN
2017-06-22,9,ALL-ALIGN BULL,-0.571651090342673,-1.1329179646936693,0.3717549325025882,2.962097611630332,BULL-LEAN
2017-06-29,9,CHOP-DOWN,0.1767658168579711,1.7934365168716493,4.078239917509285,5.433970602161153,CHOP
2017-07-10,10,STRONG-FLOW,0.15351471950302287,1.4829521903992005,1.9992733636610138,2.9305959953126903,BULL-LEAN
2017-07-13,9,TOP-WARNING,-0.054085748657972665,-0.18601453744049312,1.3026072363698793,-0.7223227554414402,BEAR/AVOID
2017-07-24,9,ALL-ALIGN BULL,-0.018562369561736514,1.110732059720676,0.9130679081714499,-2.015271311607003,BULL-LEAN
2017-07-31,13,TOP-WARNING,0.37262704547935677,-0.19549275089063567,-2.8078514652032927,-1.9122565023667604,BEAR/AVOID
2017-08-07,9,ALL-ALIGN BULL,-0.7839998409131632,-2.617475689542026,-2.9018434187762288,-1.403941376498885,BULL-LEAN
2017-08-14,11,BEAR,1.0531797042111934,-0.29201104741095607,0.921468427581762,2.9114318240990755,BEAR/AVOID
2017-08-23,10,CHOP-DOWN,0.04618117229129304,0.6637909160111644,0.7855874143618324,2.7343313879725883,CHOP
2017-08-30,11,CHOP-MID,0.33891789081785806,0.32171907247784404,1.9717939379223726,-1.5038849095544427,CHOP
2017-09-08,9,CHOP-UP,0.7171759874381012,1.5158835608165333,0.29794258565849496,0.5430406248741804,BULL-LEAN
2017-09-11,9,CHOP-UP,0.8694739682492125,1.4696108854143297,-1.3336931156650134,0.10893409487262584,BULL-LEAN
2017-09-18,10,CHOP-UP,-0.054663107819297174,-2.7627030168125954,-2.891727649683351,0.8012331209187318,BULL-LEAN
2017-09-26,14,CHOP-DOWN,-1.375170946664639,0.43964949602390835,1.147748569113105,4.784480575393801,CHOP
2017-09-28,13,WEAK,0.20114751329467495,2.1573454670153813,4.079251096586645,6.087655275131909,BEAR/AVOID
2017-10-11,9,CHOP-UP,1.1176989023315542,2.2639411906097306,3.595465106962581,3.246434580562463,BULL-LEAN
2017-10-12,14,CHOP-UP,0.7037161760627741,0.49671169921952085,2.2448595539003913,2.2319836773503354,BULL-LEAN
2017-10-25,9,CHOP-UP,0.47060080521788006,1.4098597910707333,0.07576235873476556,0.4560311208458012,BULL-LEAN
2017-10-30,9,CHOP-UP,-0.27355227164175266,0.8505690562687906,-1.3383315723707323,0.346403052978439,BULL-LEAN
2017-11-01,10,CHOP-UP,-0.1599540251903675,-1.3155500215506932,-3.088453618121745,-0.758584358986647,BULL-LEAN
2017-11-10,14,CHOP-MID,-0.9378254656429275,-0.36960786688303715,0.6583185990747698,-0.5435124857703477,CHOP
2017-11-13,11,CHOP-MID,-0.3750629587430776,0.7217639206059667,1.7075878121653343,0.951593895324665,CHOP
2017-11-16,10,CHOP-DOWN,0.6740253065420143,1.3118284833206983,0.1155192246506287,0.36564771531364393,CHOP
2017-11-23,10,CHOP-MID,0.3956999637637404,-1.1808189394854507,-1.7591496557555208,0.8846479043362665,CHOP
2017-11-24,10,CHOP-MID,0.09480543230313554,-2.5785152603058914,-1.1939709520005448,0.9942539245598958,CHOP
2017-12-05,14,CHOP-DOWN,-0.7328342351691219,1.2047537864749325,3.4091863711610326,3.8203246608850217,CHOP
2017-12-15,9,CHOP-MID,0.5371011056540809,1.5459802095178166,1.0543633416398634,3.553577044976186,CHOP
2017-12-27,9,CHOP-UP,-0.12248885923313857,0.13392750756617833,1.5294426041989384,5.5181946000047555,BULL-LEAN
2018-01-04,11,CHOP-UP,0.5145266925596026,1.3936486177747565,2.971974716320158,2.4350772979971236,BULL-LEAN
2018-01-12,9,CHOP-UP,0.5645406670567565,1.998361614979527,4.205032182562896,-1.3247513165593916,BULL-LEAN
2018-01-15,9,CHOP-UP,-0.3826263434978938,2.0914113884867858,2.868301129725226,-2.2403656827925222,BULL-LEAN
2018-01-17,14,CHOP-UP,0.2637055025930257,2.7570896923126975,2.1165958353995817,-3.1167302371495675,BULL-LEAN
2018-01-22,9,TOP-WARNING,1.071474166073938,0.7609746311393106,-4.267202859696162,-5.186390910251504,BEAR/AVOID
2018-01-29,12,TOP-WARNING,-0.7254905484079588,-4.167415366923022,-5.306637676992743,-5.175914612233168,BEAR/AVOID
2018-02-07,10,BEAR,0.955930779730263,0.6566953334542269,-0.897229089312479,-2.384815829411935,BEAR/AVOID
2018-02-20,13,BEAR,0.35761167522490034,1.871549361028535,-1.9902706459209996,-1.98013590208872,BEAR/AVOID
2018-02-21,10,BEAR,-0.14186170647610963,0.9175326642590242,-1.488826587288239,-2.7189358929352925,BEAR/AVOID
2018-03-08,13,PANIC,-0.1542569549872308,1.1471640639873382,-1.2487002875232411,1.334615553592089,BEAR/AVOID
2018-03-21,9,BEAR,-0.3988084980675044,-0.4091479776470175,1.7365402131902297,4.025504049629491,BEAR/AVOID
2018-03-26,13,PANIC,0.5281003686831598,-0.022209828589481173,2.8280515070602474,4.342268265116256,BEAR/AVOID
2018-04-05,10,CHOP-DOWN,0.062468826118755594,1.2929594243182851,2.3258742003748,2.838699679907797,CHOP
2018-04-13,9,CHOP-UP,0.45560368681183405,0.7962330400931084,2.019922523519635,3.1105089403278496,BULL-LEAN
2018-04-17,9,CHOP-UP,-0.21329642515190983,0.6223515693877024,1.6054110933100718,1.8239214310768137,BULL-LEAN
2018-04-23,10,CHOP-UP,0.28012130716978945,1.4610711687624622,1.2574754126238652,-0.4534847468515846,BULL-LEAN
2018-04-27,9,CHOP-UP,0.44003628779589743,0.2169785733658891,1.0689935748155355,-0.03413671520626771,BULL-LEAN
2018-05-07,13,CHOP-UP,0.021464234053469866,0.8501703140310735,-1.8552564042741748,-0.8119079837618393,BULL-LEAN
2018-05-11,13,CHOP-UP,0.0009253689908783613,-1.9442002498496258,-1.8632304631471808,-0.3595058529588746,BULL-LEAN
2018-05-22,14,CHOP-DOWN,-1.0093292966488643,0.9167955811591799,0.5357464860914707,1.6489982632133415,CHOP
2018-05-24,10,WEAK,0.8683783770930598,2.1143539236340603,2.4206166152265896,2.1614346790186367,BEAR/AVOID
2018-05-31,12,CHOP-MID,-0.3721073196629954,0.2999212939461593,0.6697000321344238,-1.3696716234404271,CHOP
2018-06-06,12,CHOP-MID,0.7833667925482013,1.610253962460173,0.8179959100204526,0.797873585002784,CHOP
2018-06-11,9,CHOP-UP,0.5182187736107124,0.11958894775632167,-0.22712629612633428,0.6113869073278266,BULL-LEAN
2018-06-20,12,CHOP-MID,-0.28731764148883787,-0.9343625400921818,-0.019959060717311683,1.9346363969718006,CHOP
2018-06-22,12,CHOP-MID,-0.5488895151937956,-0.9938226828130281,-0.45463576005951856,1.7404602725042517,CHOP
2018-06-29,11,CHOP-DOWN,-0.5319992906676174,0.5445992738676297,2.8429295427606194,5.264459647387154,CHOP
2018-07-18,9,CHOP-UP,-0.21265066550095746,1.3801802294077126,3.330919953189526,3.6847305893656257,BULL-LEAN
2018-07-20,11,CHOP-UP,0.6770994169043254,2.4354689288114573,3.1843199941872014,4.918620915151406,BULL-LEAN
2018-07-27,9,ALL-ALIGN BULL,0.3653016620338789,0.7310466513275271,1.3401783062238604,4.0799407714780855,BULL-LEAN
2018-08-01,9,TOP-WARNING,-0.894572632246915,0.9148437362288542,0.34240538682552835,2.9463608961590504,BEAR/AVOID
2018-08-03,14,ALL-ALIGN BULL,0.23149778184636816,0.604710935849595,1.6807795225688427,1.4039504260263458,BULL-LEAN
2018-08-07,12,ALL-ALIGN BULL,0.5316323439674475,0.40080952109189383,1.6971846752916075,1.2946191431544074,BULL-LEAN
2018-08-08,10,ALL-ALIGN BULL,0.18078602620088535,-0.5672489082969467,0.9353711790393016,1.2148471615720524,BULL-LEAN
2018-08-14,12,ALL-ALIGN BULL,-0.43768747103217764,1.2911999020559506,2.113667567402122,0.7004748537398076,BULL-LEAN
2018-08-17,9,ALL-ALIGN BULL,0.7061438877143944,1.928383061264527,0.9729093564065261,-1.6725148747902319,BULL-LEAN
2018-08-27,10,ALL-ALIGN BULL,0.3981371798545075,-0.9373970980033342,-2.1711519464246765,-5.458028814697302,BULL-LEAN
2018-09-06,13,BEAR,0.4524612330868871,-0.18809212180047608,-4.936334717298408,-10.712149710927555,BEAR/AVOID
2018-09-14,9,BEAR,-1.1936397109907015,-4.757190496040032,-4.402007781019879,-8.080189662359327,BEAR/AVOID
2018-09-25,14,PANIC,-0.1233346434815763,-1.8902276495489034,-5.487713972053188,-8.516415253739584,BEAR/AVOID
2018-10-01,14,PANIC,-1.3630624165402394,-6.424697728077911,-3.847551393039794,-5.647556843472645,BEAR/AVOID
2018-10-09,9,PANIC,1.544017357453864,2.754088175477265,-0.7407011906553129,2.886598938943119,BEAR/AVOID
2018-10-12,9,PANIC,0.3819527333492445,-2.1699689663404187,-2.1164955836715182,1.0503700167104224,BEAR/AVOID
2018-10-24,12,PANIC,-0.976551993936281,1.582923787867685,3.6543680774591136,2.953617447859358,BEAR/AVOID
2018-10-26,11,PANIC,2.201894317048847,5.2143569292123715,4.508474576271193,6.5363908275174465,BEAR/AVOID
2018-10-29,10,PANIC,-0.5116648863265016,2.664657077217991,3.2353414594887164,4.663027944024156,BEAR/AVOID
2018-11-14,10,CHOP-UP,0.38198613881983423,0.22455868309332327,2.670120930760289,2.0352108015090353,BULL-LEAN
2018-11-15,10,CHOP-MID,0.6169525370407047,-0.847250087126894,2.4494428588921258,1.7778594101745426,CHOP
2018-11-26,14,CHOP-MID,0.5362888809438582,2.4005983854882063,-1.3186120467418072,0.32835933236738946,CHOP
2018-12-11,13,CHOP-DOWN,1.7863998521207902,3.40833147694366,1.7129342174488027,2.58267253759783,CHOP
2018-12-19,9,CHOP-UP,-0.14224102559425855,-1.7096277114695524,-2.1878675699579575,-0.5502721727316473,BULL-LEAN
2018-12-27,9,CHOP-MID,0.7430564574481879,-0.4865581921742468,0.14054064082822393,0.006957457466749695,CHOP
2019-01-02,9,CHOP-MID,-1.1141996757007222,0.5804957146166245,0.9061848505906855,-1.303683113273113,CHOP
2019-01-07,9,CHOP-DOWN,0.28175421006702006,-0.31749568317271937,1.7643290814905788,1.30386750589504,CHOP
2019-01-15,10,CHOP-MID,0.03214902450674462,0.3302164088621051,-2.1549031855090384,-0.5088731307638539,CHOP
2019-01-21,9,CHOP-UP,-0.3566916168347478,-2.739501087863827,-0.4524783681586597,-3.261310818885499,BULL-LEAN
2019-01-25,10,CHOP-MID,-1.1038397855396953,1.049111594491925,1.5124460254810845,0.9234222743737641,CHOP
2019-01-30,10,CHOP-DOWN,1.6818753637882988,3.8552169586361096,0.8848269776000395,1.320903509266036,CHOP
2019-02-18,12,CHOP-DOWN,-0.3439542522049255,2.247449710787097,3.256288207349911,8.3775414789093,CHOP
2019-02-26,12,CHOP-MID,-0.26441353723477556,2.0091737192325043,4.6736130979299295,6.780615211392393,CHOP
2019-03-01,13,CHOP-MID,1.1409766649790543,2.80342431076539,5.51111520228289,7.184148755005304,CHOP
2019-03-11,10,CHOP-UP,1.1922403642534052,2.633852821217686,2.8223369343797877,3.727150218704245,BULL-LEAN
2019-03-15,12,TOP-WARNING,0.30935909721401256,-0.6353456989459105,2.5059399572060492,3.1530999356778056,BEAR/AVOID
2019-03-26,14,ALL-ALIGN BULL,-0.3326584372891017,1.3994296039884224,0.879977358326256,2.363442405242422,BULL-LEAN
2019-04-09,14,ALL-ALIGN BULL,-0.7509456431873174,0.9869816097567208,-0.2583115931785285,-4.487253629427812,BULL-LEAN
2019-04-12,10,ALL-ALIGN BULL,0.40280157513450376,-0.5797250814835841,0.6982466536979981,-3.318174596017509,BULL-LEAN
2019-04-24,14,EARLY-UP,-0.7193324322134709,-0.11853848023434255,-3.81412484063397,1.005871492348298,BULL-LEAN
2019-04-26,13,ALL-ALIGN BULL,-0.05529726533755053,-2.1842419808331126,-4.530972849042724,1.4811159838872268,BULL-LEAN
2019-04-30,14,ALL-ALIGN BULL,-0.19918029647221225,-3.3086060358439306,-5.0318560794678335,0.9614279695101091,BULL-LEAN
2019-05-10,11,BEAR,-1.1588009469008398,1.137078970466976,5.0111269716018425,5.708003440051779,BEAR/AVOID
2019-05-14,13,PANIC,-0.5796623611550422,4.340116110692804,6.297423376299349,6.096479698450841,BEAR/AVOID
2019-05-27,11,ALL-ALIGN BULL,0.03354368016101894,1.373613702593346,0.342564833644321,-1.075913541164375,BULL-LEAN
2019-05-31,9,ALL-ALIGN BULL,1.3901935786895692,-0.0008387291575706612,-2.102274633475354,-0.47975307813600265,BULL-LEAN
2019-06-03,11,ALL-ALIGN BULL,-0.5534162492606631,-1.0170781441942944,-3.2845130309259507,-1.4745358210868975,BULL-LEAN
2019-06-10,11,ALL-ALIGN BULL,0.3598178264990315,-2.1014535298212733,-1.8708010769372785,-3.0538384761840898,BULL-LEAN
2019-06-19,9,BEAR,1.2000222384733972,1.3351637307605024,1.9270492539419815,-0.033785373071781866,BEAR/AVOID
2019-06-25,12,CHOP-DOWN,0.4331811689109788,0.9651208626323848,-2.0391728019870436,-3.9452547164613216,CHOP
2019-07-01,13,CHOP-MID,0.3767192556634269,-2.587311218985977,-2.33658643473571,-5.7005124056094925,CHOP
2019-07-02,13,CHOP-MID,0.054154807183715015,-2.975575762155447,-2.0797125177367426,-6.925938053617453,CHOP
2019-07-10,12,CHOP-DOWN,0.7305046569671791,1.6401568845715753,-1.979319761020626,-5.595317813008194,CHOP
2019-07-23,13,WEAK,-0.5273121202359898,-2.1679367754974144,-3.378327692490979,-5.20428380423702,BEAR/AVOID
2019-07-24,14,WEAK,-0.16990054385918052,-1.3600915599797703,-3.6890154640547124,-3.9210206453558993,BEAR/AVOID
2019-07-30,9,PANIC,0.294080502282279,-1.2372129106753005,-0.5051689609756993,-1.2367618669601455,BEAR/AVOID
2019-07-31,14,PANIC,-1.2412304371289817,-2.361036157582297,-0.6314085267134395,-0.852221622593996,BEAR/AVOID
2019-08-02,12,PANIC,-1.2252951847490534,1.0211550964550398,0.17867940913038893,-1.3885163243872456,BEAR/AVOID
2019-08-06,9,PANIC,-0.847167355513434,0.7412143493252366,-1.8897997396844168,-0.01872445367980813,BEAR/AVOID
2019-08-19,9,BEAR,-0.3338188331719949,0.03573399433685065,-2.3159246962610514,-1.9291833651471468,BEAR/AVOID
2019-08-23,14,BEAR,2.110006602427661,1.790504508580848,1.6039743844274978,7.007345777909113,BEAR/AVOID
2019-09-05,9,BEAR,0.9061661704108825,2.101789286405653,3.929792863134818,2.5673171765963954,BEAR/AVOID
2019-09-20,10,BEAR,2.891557715846793,2.1127884905359107,-1.310957761969822,2.926149970729619,BEAR/AVOID
2019-10-09,12,CHOP-MID,-0.696083370899736,1.332060495169407,2.3803841496292,5.257970707043924,CHOP
2019-10-29,9,CHOP-UP,0.48571077090147075,1.1058934320874458,0.4547440579968365,2.6627131082519906,BULL-LEAN
2019-11-07,9,ALL-ALIGN BULL,-0.8649647645489256,-0.9706919301867623,-0.8129336790972386,-0.7538263660241129,BULL-LEAN
2019-11-15,9,ALL-ALIGN BULL,-0.0920520030768146,0.1593046080644145,1.350096045126481,1.6077575879853256,BULL-LEAN
2019-11-18,14,ALL-ALIGN BULL,0.4678362573099504,1.5924102823004826,1.3774243762884497,1.425806723042622,BULL-LEAN
2019-11-25,11,ALL-ALIGN BULL,-0.29858163370948265,-0.21161610932808328,-1.1284812092349106,1.5653794388652997,BULL-LEAN
2019-11-27,14,ALL-ALIGN BULL,0.4169180295354735,-0.4751791218689849,-1.5747022899501806,0.21362400522282332,BULL-LEAN
2019-12-05,9,ALL-ALIGN BULL,-0.8062637289489416,-0.38773880050589904,2.0077547760101178,1.7327597683551854,BULL-LEAN
2019-12-11,14,CHOP-DOWN,0.5176257225979475,2.615416262599557,1.8169376540177806,2.567138113289924,CHOP
2019-12-27,14,STRONG-FLOW,0.08206895425371119,-0.15638014666252698,0.08982671609858439,0.020006859494681173,BULL-LEAN
2020-01-02,10,CHOP-MID,-0.45228053606032326,-0.5398055722916184,0.5967986191398822,-2.006155249059627,CHOP
2020-01-08,14,CHOP-DOWN,1.5845692640962472,2.6439978877953463,0.6781507398953002,0.5305458884772518,CHOP
2020-01-23,12,CHOP-DOWN,0.5574552455389181,-1.1867475072555478,-0.3481016555353489,-0.8168894982492292,CHOP
2020-01-29,12,CHOP-DOWN,-0.772496805309375,-0.33266004369512103,0.5911208211385466,-4.090852879343753,CHOP
2020-02-04,9,WEAK,0.9140500765882242,1.0705655006615356,0.10726523729824855,-6.082398066721484,BEAR/AVOID
2020-02-11,11,CHOP-MID,0.770571279908161,-0.9530967384930422,-3.5464448830928585,-20.79427481231262,CHOP
2020-02-19,10,CHOP-DOWN,-0.37151881509825957,-4.062378874970108,-7.066691956885673,-27.877930710297782,CHOP
2020-03-02,11,WEAK,1.5319664952504919,-6.1197817250903785,-19.453414475309337,-22.770654151040848,BEAR/AVOID
2020-03-11,13,PANIC,-8.301939111145106,-19.02394247686071,-20.467279889849298,-14.003576072821843,BEAR/AVOID
2020-03-13,12,PANIC,-7.612102217936368,-12.151940694310515,-13.007774831243978,-9.667309546769543,BEAR/AVOID
2020-03-17,9,PANIC,-5.55645390624564,-13.003161574876898,-4.118411294684421,3.2875917944028554,BEAR/AVOID
2020-03-20,9,PANIC,-12.980464127060365,-0.9742208805721964,0.5345636874031667,6.49995140330113,BEAR/AVOID
2020-03-24,12,PANIC,6.624749232475113,10.212727773825314,16.803507220181892,18.98782856153978,BEAR/AVOID
2020-04-07,10,BEAR,-0.4941880302995916,2.2815677532358025,5.933668478878995,5.22394849980663,BEAR/AVOID
2020-04-15,10,BEAR,0.7562770999294033,2.935475558244538,7.036738260898812,2.4363326722911305,BEAR/AVOID
2020-04-17,14,BEAR,-0.0528772223271301,-1.2123991690722202,0.288666468826726,-4.785928184099064,BEAR/AVOID
2020-04-22,14,BEAR,1.3779891807168543,3.9843044202322986,0.12789394054837366,-0.8821960750165947,BEAR/AVOID
2020-04-27,9,BEAR,1.0622367301207802,-0.8263038255604593,-0.9238012130614148,0.351744718442637,BEAR/AVOID
2020-04-28,14,EARLY-UP,1.8383097570595641,-1.1725953799742062,0.028248888699367036,1.164067413574399,BULL-LEAN
2020-05-08,9,CHOP-MID,-0.13295141328432125,-1.2392584986218425,-2.294222558504022,9.900556666486526,CHOP
2020-05-13,9,CHOP-MID,-2.5661929653489235,-3.3782523671744724,1.1354977593768023,5.525094447197487,CHOP
2020-05-19,11,CHOP-DOWN,2.111137390050777,4.908718225946318,13.31722809744229,11.285490646574537,CHOP
2020-05-22,14,CHOP-DOWN,-0.11284122023398346,8.705368255109658,12.481123987056453,14.071410791824546,CHOP
2020-05-27,10,CHOP-MID,1.8803106833638283,8.015072544672798,8.601227059726547,10.63183377259136,CHOP
2020-06-08,10,CHOP-UP,-1.188105178781318,-3.4792401241215853,1.413825492134202,5.863810493289856,BULL-LEAN
2020-06-15,14,CHOP-UP,1.0220406166889129,5.069443736816903,5.081671540805188,10.077748453692292,BULL-LEAN
2020-06-30,11,CHOP-UP,1.241979790528136,4.829597848982248,2.9629881286339588,9.691713339998632,BULL-LEAN
2020-07-01,10,CHOP-UP,1.1663414844607756,2.6433238575078732,1.8039223206025135,7.409360453689118,BULL-LEAN
2020-07-15,11,EARLY-UP,1.1466161873010527,4.844512252547517,5.506112147068243,6.500160102465569,BULL-LEAN
2020-07-17,9,EARLY-UP,1.1053321958960582,2.682609134355185,1.5754423622003966,2.538136253978718,BULL-LEAN
2020-07-28,13,ALL-ALIGN BULL,-0.8645596895726193,-1.8167257345881316,0.19423833353244824,1.519395073691121,BULL-LEAN
2020-08-04,11,EARLY-UP,0.05768234154255314,2.048173768053907,2.6146323877334954,3.3798246997589043,BULL-LEAN
2020-08-18,9,ALL-ALIGN BULL,0.2024531525161688,0.7632615598115011,0.7456951257537092,1.1984699635935625,BULL-LEAN
2020-08-21,13,ALL-ALIGN BULL,0.8340954658974997,2.427099088958462,-0.33196735727601956,1.1726582011326592,BULL-LEAN
2020-08-24,9,ALL-ALIGN BULL,0.05058235112000986,-0.68853045188354,-0.9715299853049641,-1.8828844149671564,BULL-LEAN
2020-08-26,14,ALL-ALIGN BULL,0.08355267714899028,-0.12641130428759917,-2.3515965920897774,-3.617008381242637,BULL-LEAN
2020-09-02,14,ALL-ALIGN BULL,-0.06545296922408905,-2.2280017338534908,0.6029475509319315,-2.4919809276116256,BULL-LEAN
2020-09-08,10,CHOP-DOWN,-0.3476962363097358,1.8065183103818327,-1.4464516870115407,3.7243701043088606,CHOP
2020-09-10,9,CHOP-DOWN,0.1327597877590403,0.5838810402428063,-5.622202327663395,4.060964692010405,CHOP
2020-09-15,13,CHOP-DOWN,0.7182037528858265,-3.1952472703917767,-2.5985523095349627,3.89913034421705,CHOP
2020-09-25,11,WEAK,1.6044885862310787,4.1003597203683295,7.969955430872622,6.4930657677428005,BEAR/AVOID
2020-10-19,10,STRONG-FLOW,0.20003284749916528,-0.8868824775436712,-1.717334636003387,8.43212148521233,BULL-LEAN
2020-10-23,11,STRONG-FLOW,-1.362910560042252,-2.4135922248718633,2.792876990197257,8.349294027417464,BULL-LEAN
2020-10-27,14,CHOP-MID,-1.3440543677561423,-0.638383770417339,6.238329940955811,8.150116910861783,CHOP
2020-11-02,11,CHOP-DOWN,1.237022405230892,6.786269779718324,10.326801866459867,12.379650617225767,CHOP
2020-11-17,14,TOP-WARNING,0.4975066411893492,1.4055242267480672,1.8606981404669654,6.280001864193507,BEAR/AVOID
2020-11-23,13,ALL-ALIGN BULL,0.9956329850809631,1.4126074831063429,3.6088794680674052,4.176320644879294,BULL-LEAN
2020-11-27,11,ALL-ALIGN BULL,1.0802724970024435,2.982508221559943,4.54315885248997,7.430439626955154,BULL-LEAN
