day,eq_strat,eq_bh,close
2015-09-15,1.0,0.9405454108601634,7829.1
2015-09-16,1.0,0.9489608361364728,7899.15
2015-09-18,1.0,0.9589019702066314,7981.9
2015-09-21,1.0,0.9583253243632869,7977.1
2015-09-22,1.0,0.9384911100432485,7812.0
2015-09-23,1.0,0.9425696780394041,7845.95
2015-09-24,1.0,0.9452787121576165,7868.5
2015-09-28,1.0,0.9365329168668909,7795.7
2015-09-29,1.0,0.9422513214800576,7843.3
2015-09-30,1.0,0.9549375300336377,7948.9
2015-10-01,1.0,0.9551777991350312,7950.9
2015-10-05,1.0,0.975408457472369,8119.3
2015-10-06,1.0,0.9794449783757808,8152.9
2015-10-07,1.0,0.982388274867852,8177.4
2015-10-08,1.0,0.9766158097068718,8129.35
2015-10-09,1.0,0.9838659298414224,8189.7
2015-10-12,1.0,0.9783277270543008,8143.6
2015-10-13,1.0,0.9768981259010091,8131.7
2015-10-14,1.0,0.9740389235944257,8107.9
2015-10-15,1.0,0.9826405574243152,8179.5
2015-10-16,1.0,0.9896864488226813,8238.15
2015-10-19,1.0,0.9941194137433925,8275.05
2015-10-20,1.0,0.9925096107640557,8261.65
2015-10-21,1.0,0.9913142719846229,8251.7
2015-10-23,1.0,0.996570158577607,8295.45
2015-10-26,1.0,0.9923774627582892,8260.55
2015-10-27,1.0,0.9890557424315233,8232.9
2015-10-28,1.0,0.9816434406535319,8171.2
2015-10-29,1.0,0.9745014416146084,8111.75
2015-10-30,1.0,0.9689812590100914,8065.8
2015-11-02,1.0,0.9671792407496396,8050.8
2015-11-03,1.0,0.9683685728015377,8060.7
2015-11-04,1.0,0.9659058145122537,8040.2
2015-11-05,1.0,0.9557244113407015,7955.45
2015-11-06,1.0,0.9555862566074003,7954.3
2015-11-09,1.0,0.9508889956751562,7915.2
2015-11-10,1.0,0.9350492551657857,7783.35
2015-11-13,1.0,0.9325144161460837,7762.25
2015-11-16,1.0,0.9378423834694859,7806.6
2015-11-17,1.0,0.9415605478135513,7837.55
2015-11-18,1.0,0.9288563190773667,7731.8
2015-11-19,1.0,0.9421852474771745,7842.75
2015-11-20,1.0,0.9438431042767901,7856.55
2015-11-23,1.0,0.9429661220567035,7849.25
2015-11-24,1.0,0.9408457472369054,7831.6
2015-11-26,1.0,0.9471167707832773,7883.8
2015-11-27,1.0,0.9541926958193176,7942.7
2015-11-30,1.0,0.9532976934166266,7935.25
2015-12-01,1.0,0.9556583373378184,7954.9
2015-12-02,1.0,0.9528291686689092,7931.35
2015-12-03,1.0,0.9447561268620855,7864.15
2015-12-04,1.0,0.9348750600672753,7781.9
2015-12-07,1.0,0.9328928399807784,7765.4
2015-12-08,1.0,0.9252402691013936,7701.7
2015-12-09,1.0,0.9145242671792407,7612.5
2015-12-10,1.0,0.9230297933685728,7683.3
2015-12-11,1.0,0.9142779913503123,7610.45
2015-12-14,1.0,0.9190353195579049,7650.05
2015-12-15,1.0,0.9251441614608361,7700.9
2015-12-16,1.0,0.9311508889956751,7750.9
2015-12-17,1.0,0.9423774627582894,7844.35
2015-12-18,1.0,0.9324783757808746,7761.95
2015-12-21,1.0,0.9411881307063912,7834.45
2015-12-22,1.0,0.9353796251802019,7786.1
2015-12-23,1.0,0.9449723690533397,7865.95
2015-12-24,1.0,0.9443837097549256,7861.05
2015-12-28,1.0,0.9520843344545891,7925.15
2015-12-29,1.0,0.9525408457472369,7928.95
2015-12-30,1.0,0.9486124459394522,7896.25
2015-12-31,1.0,0.9546311869293609,7946.35
2016-01-04,1.0,0.9360043248438251,7791.3
2016-01-05,1.0,0.9352054300816914,7784.65
2016-01-06,1.0,0.929961556943777,7741.0
2016-01-07,1.0,0.909214320038443,7568.3
2016-01-08,1.0,0.9131847669389717,7601.35
2016-01-11,1.0,0.9086797212878425,7563.85
2016-01-12,1.0,0.9022465160980299,7510.3
2016-01-13,1.0,0.908505526189332,7562.4
2016-01-14,1.0,0.9054300816914945,7536.8
2016-01-15,1.0,0.8935367611725132,7437.8
2016-01-18,1.0,0.8831090821720327,7351.0
2016-01-19,1.0,0.893212397885632,7435.1
2016-01-20,1.0,0.878099471407977,7309.3
2016-01-21,1.0,0.8741950985103316,7276.8
2016-01-22,1.0,0.8916926958193176,7422.45
2016-01-25,1.0,0.8933385391638635,7436.15
2016-01-27,1.0,0.8935307544449784,7437.75
2016-01-28,1.0,0.8919569918308505,7424.65
2016-01-29,1.0,0.9086436809226334,7563.55
2016-02-01,1.0,0.9077306583373378,7555.95
2016-02-02,1.0,0.8956691494473811,7455.55
2016-02-03,1.0,0.8844065353195579,7361.8
2016-02-04,1.0,0.889476213358962,7404.0
2016-02-05,1.0,0.899699663623258,7489.1
2016-02-08,1.0,0.887463959634791,7387.25
2016-02-09,1.0,0.8767659778952427,7298.2
2016-02-10,1.0,0.8668548774627582,7215.7
2016-02-11,1.0,0.838100672753484,6976.35
2016-02-12,1.0,0.8386532916866891,6980.95
2016-02-15,1.0,0.8605177799135031,7162.95
2016-02-16,1.0,0.8467383469485824,7048.25
2016-02-17,1.0,0.8539704469005286,7108.45
2016-02-18,1.0,0.8639776549735704,7191.75
2016-02-19,1.0,0.8662602114368092,7210.75
2016-02-22,1.0,0.8691194137433926,7234.55
2016-02-23,1.0,0.854102594906295,7109.55
2016-02-24,1.0,0.8431883709754925,7018.7
2016-02-25,1.0,0.8374098990869775,6970.6
2016-02-26,1.0,0.8445158577606919,7029.75
2016-02-29,1.0,0.8393861124459395,6987.05
2016-03-01,1.0,0.8676477654973571,7222.3
2016-03-02,1.0,0.8852534839019702,7368.85
2016-03-03,1.0,0.8980778471888515,7475.6
2016-03-04,1.0,0.8992491590581452,7485.35
2016-03-08,1.0,0.8992431523306103,7485.3
2016-03-09,1.0,0.9048294089380106,7531.8
2016-03-10,1.0,0.8993452666987025,7486.15
2016-03-11,1.0,0.9022345026429601,7510.2
2016-03-14,1.0,0.9056643440653532,7538.75
2016-03-15,1.0,0.8962758289283999,7460.6
2016-03-16,1.0,0.900858962037482,7498.75
2016-03-17,1.0,0.9025168188370976,7512.55
2016-03-18,1.0,0.913545170591062,7604.35
2016-03-21,1.0,0.9255466122056704,7704.25
2016-03-22,1.0,0.926826045170591,7714.9
2016-03-23,1.0,0.9270182604517059,7716.5
2016-03-28,1.0,0.9148366170110525,7615.1
2016-03-29,1.0,0.9126621816434407,7597.0
2016-03-30,1.0,0.9292647765497357,7735.2
2016-03-31,1.0,0.9296492071119653,7738.4
2016-04-01,1.0,0.926603796251802,7713.05
2016-04-04,1.0,0.9320999519461798,7758.8
2016-04-05,1.0,0.9134070158577606,7603.2
2016-04-06,1.0,0.9147465160980298,7614.35
2016-04-07,1.0,0.9065893801057184,7546.45
2016-04-08,1.0,0.9076405574243153,7555.2
2016-04-11,1.0,0.9216001922152811,7671.4
2016-04-12,1.0,0.9261112445939452,7708.95
2016-04-13,1.0,0.9431102835175397,7850.45
2016-04-18,1.0,0.9508289283998078,7914.7
2016-04-20,1.0,0.9508349351273426,7914.75
2016-04-21,1.0,0.9505105718404614,7912.05
2016-04-22,1.0,0.9489788563190774,7899.3
2016-04-25,1.0,0.9436629024507449,7855.05
2016-04-26,1.0,0.9565893801057184,7962.65
2016-04-27,1.0,0.9586617011052379,7979.9
2016-04-28,1.0,0.94272585295531,7847.25
2016-04-29,1.0,0.9430321960595868,7849.8
2016-05-02,1.0,0.9377582892839981,7805.9
2016-05-03,1.0,0.9306823642479577,7747.0
2016-05-04,1.0,0.925822921672273,7706.55
2016-05-05,1.0,0.9293008169149447,7735.5
2016-05-06,1.0,0.9290545410860163,7733.45
2016-05-09,1.0,0.9449843825084094,7866.05
2016-05-10,1.0,0.9475973089860644,7887.8
2016-05-11,1.0,0.9429180682364249,7848.85
2016-05-12,1.0,0.9491110043248437,7900.4
2016-05-13,1.0,0.9388395002402691,7814.9
2016-05-16,1.0,0.9443476693897165,7860.75
2016-05-17,1.0,0.94795170591062,7890.75
2016-05-18,1.0,0.9454769341662662,7870.15
2016-05-19,1.0,0.9350552618933204,7783.4
2016-05-20,1.0,0.931006727534839,7749.7
2016-05-23,1.0,0.9287662181643441,7731.05
2016-05-24,1.0,0.9309046131667468,7748.85
2016-05-25,1.0,0.9532556463238827,7934.9
2016-05-26,1.0,0.9694437770302738,8069.65
2016-05-27,1.0,0.9798954829408938,8156.65
2016-05-30,1.0,0.9825204228736184,8178.5
2016-05-31,1.0,0.9803099471407978,8160.1
2016-06-01,1.0,0.9826946179721288,8179.95
2016-06-02,1.0,0.9873798654493033,8218.95
2016-06-03,1.0,0.9876021143680922,8220.8
2016-06-06,1.0,0.9852294569918307,8201.05
2016-06-07,1.0,0.9930862566074004,8266.45
2016-06-08,1.0,0.993879144641999,8273.05
2016-06-09,1.0,0.9855358000961076,8203.6
2016-06-10,1.0,0.9815052859202307,8170.05
2016-06-13,1.0,0.9743632868813071,8110.6
2016-06-14,1.0,0.9741530514175878,8108.85
2016-06-15,1.0,0.985896203748198,8206.6
2016-06-16,1.0,0.977985343584815,8140.75
2016-06-17,1.0,0.9815233061028351,8170.2
2016-06-20,1.0,0.9897284959154252,8238.5
2016-06-21,1.0,0.9874939932724651,8219.9
2016-06-22,1.0,0.9855478135511774,8203.7
2016-06-23,1.0,0.9935667948101875,8270.45
2016-06-24,1.0,0.971720326765978,8088.6
2016-06-27,1.0,0.9724531475252283,8094.7
2016-06-28,1.0,0.9764356078808266,8127.85
2016-06-29,1.0,0.9855838539163864,8204.0
2016-06-30,1.0,0.9956451225372417,8287.75
2016-07-01,1.0,1.000522585295531,8328.35
2016-07-04,1.0,1.0056102835175398,8370.7
2016-07-05,1.0,1.0014356078808266,8335.95
2016-07-07,1.0,1.0016698702546851,8337.9
2016-07-08,1.0,0.9999038923594427,8323.2
2016-07-11,1.0,1.0172873618452667,8467.9
2016-07-12,1.0,1.0236725132148006,8521.05
2016-07-13,1.0,1.0234863046612206,8519.5
2016-07-14,1.0,1.028952426717924,8565.0
2016-07-15,1.0,1.02611725132148,8541.4
2016-07-18,1.0,1.0221888515136954,8508.7
2016-07-19,1.0,1.0245735223450263,8528.55
2016-07-20,1.0,1.0290545410860163,8565.85
2016-07-21,1.0,1.0223570398846709,8510.1
2016-07-22,1.0,1.0260932244113408,8541.2
2016-07-25,1.0,1.0374399327246515,8635.65
2016-07-26,0.9947890430946136,1.0320338779432965,8590.65
2016-07-27,0.9977013890095129,1.0350552618933204,8615.8
2016-07-28,1.00354924064778,1.0411220567035078,8666.3
2016-07-29,1.0003300272706748,1.0377823161941375,8638.5
2016-08-01,1.000104219138108,1.0375480538202786,8636.55
2016-08-02,0.9985235622101408,1.0359082172032676,8622.9
2016-08-03,0.9894854469553541,1.026531715521384,8544.85
2016-08-04,0.990209190969991,1.0272825564632388,8551.1
2016-08-05,1.0055004545112414,1.0431463238827485,8683.15
2016-08-08,1.0087659875052837,1.046534118212398,8711.35
2016-08-09,1.004933039203766,1.0425576645843344,8678.25
2016-08-10,0.9930115277946653,1.0301898125901008,8575.3
2016-08-11,0.9949627416581266,1.0322140797693415,8592.15
2016-08-16,1.0007990133921592,1.0382688611244593,8642.55
2016-08-17,0.9986567311088336,1.036046371936569,8624.05
2016-08-18,1.0043540439920562,1.0419569918308504,8673.25
2016-08-19,1.003618720073185,1.041194137433926,8666.9
2016-08-22,0.9992473062247774,1.0366590581451225,8629.15
2016-08-23,0.9996468129208571,1.0370735223450265,8632.6
2016-08-24,1.0011956077423239,1.0391999038923594,8650.3
2016-08-25,1.0011956077423239,1.0322200864968767,8592.2
2016-08-26,1.0011956077423239,1.0298594425756846,8572.55
2016-08-29,1.0011956077423239,1.0340521383950025,8607.45
2016-08-30,1.0011956077423239,1.0504985583853916,8744.35
2016-08-31,1.0011956077423239,1.055526189332052,8786.2
2016-09-01,1.0011956077423239,1.054138635271504,8774.65
2016-09-02,1.0011956077423239,1.0583433445458914,8809.65
2016-09-06,1.0011956077423239,1.0743632868813071,8943.0
2016-09-07,0.998391185291922,1.0713539163863528,8917.95
2016-09-08,1.002259161166628,1.0755045651129265,8952.5
2016-09-09,0.9926535944502811,1.0651970206631427,8866.7
2016-09-12,0.9757374973542433,1.0470446900528592,8715.6
2016-09-14,0.9769689802665955,1.0483661701105238,8726.6
2016-09-15,0.9787546304895061,1.0502823161941373,8742.55
2016-09-16,0.9829304770923003,1.0547633349351273,8779.85
2016-09-19,0.9861267350148142,1.0581931763575203,8808.4
2016-09-20,0.9824882627737737,1.054288803459875,8775.9
2016-09-21,0.9826282040138137,1.054438971648246,8777.15
2016-09-22,0.9927375591943048,1.0652871215761655,8867.45
2016-09-23,0.9887184467803553,1.0609742912061508,8831.55
2016-09-26,0.9765715471448815,1.0479396924555502,8723.05
2016-09-27,0.9747075298275485,1.0459394521864487,8706.4
2016-09-28,0.9790457082687891,1.050594666025949,8745.15
2016-09-29,0.9618161427950619,1.0321059586737145,8591.25
2016-09-30,0.964044007336499,1.0344966362325805,8611.15
2016-10-03,0.9782564396749635,1.0497477174435368,8738.1
2016-10-04,0.9817325800775576,1.0534778952426718,8769.15
2016-10-05,0.9784219089960117,1.050450504565113,8743.95
2016-10-06,0.9784219089960117,1.0463178760211436,8709.55
2016-10-07,0.9784219089960117,1.0448822681403171,8697.6
2016-10-10,0.9784219089960117,1.046227775108121,8708.8
2016-10-13,0.9784219089960117,1.0299555502162423,8573.35
2016-10-14,0.9784219089960117,1.0311629024507447,8583.4
2016-10-17,0.9784219089960117,1.0235944257568477,8520.4
2016-10-18,0.9784219089960117,1.0425156174915906,8677.9
2016-10-19,0.9784219089960117,1.0402570879384911,8659.1
2016-10-20,0.9784219089960117,1.0450985103315713,8699.4
2016-10-21,0.9784219089960117,1.0443356559346466,8693.05
2016-10-24,0.9784219089960117,1.0462457952907258,8708.95
2016-10-25,0.9784219089960117,1.0441254204709274,8691.3
2016-10-26,0.9784219089960117,1.0349891878904374,8615.25
2016-10-27,0.9784219089960117,1.0349891878904374,8615.25
2016-10-28,0.9784219089960117,1.037722248918789,8638.0
2016-11-01,0.9784219089960117,1.0363106679481018,8626.25
2016-11-02,0.9784219089960117,1.0228255646323883,8514.0
2016-11-03,0.9784219089960117,1.019335655934647,8484.95
2016-11-04,0.9784219089960117,1.0131847669389717,8433.75
2016-11-07,0.9784219089960117,1.0207892839980777,8497.05
2016-11-08,0.9784219089960117,1.026375540605478,8543.55
2016-11-09,0.9784219089960117,1.0129745314752523,8432.0
2016-11-10,0.9784219089960117,1.0242371456030754,8525.75
2016-11-11,0.9784219089960117,0.996672272945699,8296.3
2016-11-15,0.9784219089960117,0.974104997597309,8108.45
2016-11-16,0.9784219089960117,0.9744834214320038,8111.6
2016-11-17,0.9784219089960117,0.9706811629024508,8079.95
2016-11-18,0.9784219089960117,0.9699783757808746,8074.1
2016-11-21,0.9784219089960117,0.9525588659298415,7929.1
2016-11-22,0.9784219089960117,0.9613527150408457,8002.3
2016-11-23,0.9784219089960117,0.9650768861124459,8033.3
2016-11-24,0.9784219089960117,0.9569317635752043,7965.5
2016-11-25,0.9784219089960117,0.9748077847188852,8114.3
2016-11-28,0.9784219089960117,0.9763214800576645,8126.9
2016-11-29,0.9784219089960117,0.9781535319557905,8142.15
2016-11-30,0.9784219089960117,0.9880466122056704,8224.5
2016-12-01,0.9784219089960117,0.984250360403652,8192.9
2016-12-02,0.9784219089960117,0.9715040845747237,8086.8
2016-12-05,0.9784219089960117,0.9765437289764536,8128.75
2016-12-06,0.9784219089960117,0.9782736665064872,8143.15
2016-12-07,0.9784219089960117,0.9733361364728497,8102.05
2016-12-08,0.9784219089960117,0.9907316194137434,8246.85
2016-12-09,0.9784219089960117,0.9925216242191254,8261.75
2016-12-12,0.9784219089960117,0.9815953868332533,8170.8
2016-12-13,0.9784219089960117,0.9877222489187889,8221.8
2016-12-14,0.9784219089960117,0.9829949543488707,8182.45
2016-12-15,0.9784219089960117,0.9795290725612686,8153.6
2016-12-16,0.9784219089960117,0.9778291686689091,8139.45
2016-12-19,0.9784219089960117,0.9736124459394522,8104.35
2016-12-20,0.9784219089960117,0.9709754925516578,8082.4
2016-12-21,0.9784219089960117,0.9684406535319559,8061.3
2016-12-22,0.9784219089960117,0.9585655934646805,7979.1
2016-12-23,0.9784219089960117,0.9593644882268141,7985.75
2016-12-26,0.9784219089960117,0.9500540605478136,7908.25
2016-12-27,0.9784219089960117,0.9650228255646325,8032.85
2016-12-28,0.9784219089960117,0.965263094666026,8034.85
2016-12-29,0.9784219089960117,0.9735223450264296,8103.6
2016-12-30,0.9784219089960117,0.983397405093705,8185.8
2017-01-02,0.9784219089960117,0.9826405574243152,8179.5
2017-01-03,0.9784219089960117,0.9841722729456992,8192.25
2017-01-04,0.9784219089960117,0.9839620374819799,8190.5
